title,link,date,content,is_fake
Mahfud Md katakan Jokowi 10 tahun merusak negara,https://www.antaranews.com/berita/4027401/hoaks-mahfud-md-katakan-jokowi-10-tahun-merusak-negara,,"– sebuah unggahan video di tiktok beredar menampilkan mahfud md tampil diacara kick andy membicarakan akan dihukum seumur hidup dipenjara, namun tidak ada subyek siapa yang akan dihukum penjara tersebut.

video tersebut dinarasikan bahwa jokowi yang akan dipenjara seumur hidup atau dihukum mati tersebut karena telah merusak negara selama 10 tahun menjabat.

berikut narasi dalam unggahan tersebut:
“jokowi antara mati dipenjara, 10 tahun merusak negara
penjara seumur hidup,, atao di gantung”

berikut transkrip mahfud md dalam video tersebut:
“saya menduga dia akan meninggal di penjara. saya menduga dia akan meninggal di penjara. kenapa? karena nanti kalau dia itu sudah 10 tahun, itukan hukum pidana yang baru sudah berlakuuntuk turun ke hukuman seumur hidup. tetapi bahwa hukumannya yang mati, itu penting sebagai bukti formal bahwa pelaksanaannya nanti berubah karena  mungkin banding mempertimbangkan lain, kasasi mempertimbangkan lain, atau pada saat sepuluh tahun dia kelakuannya baik lalu diturunkan jadi seumur hidup, memang itu bunyinya di pasal 100-103 uu kuhp yang baru, dan itu masih akan berlaku 3 tahun mendatang. hukumannya hukuman mati, tapi tidak akan dieksekusi. saya menduga dia akan meninggal di penjara,” ucap mahfud.",1
BI keluarkan uang kertas emisi terbaru bergambar Sri Mulyani,https://www.antaranews.com/berita/4027398/hoaks-bi-keluarkan-uang-kertas-emisi-terbaru-bergambar-sri-mulyani,,"– sebuah unggahan di platform tiktok menampilkan foto uang yang diklaim hasil redenominasi, salah satu uang hasil redenominasi tersebut terdapat foto menteri keuangan, sri mulyani.",1
Prabowo bagikan uang 5 juta dalam rangka Ramadhan kepada pendukungnya,https://www.antaranews.com/berita/4025886/hoaks-prabowo-bagikan-uang-5-juta-dalam-rangka-ramadhan-kepada-pendukungnya,,"– sebuah unggahan video di tiktok menarasikan bahwa prabowo subianto akan membagikan uang sebesar rp5 juta dengan cara komentar di video tersebut disertai dengan kebutuhannya.

berikut narasi dalam unggahan tersebut:
“silahkan komentar asal kalian dan bantuan apa yang kalian butuhkan
selama bulan ramadhan bapak akan memberikan bantuan uang tunai 5 juta”",1
Pembagian dana Rp125 juta untuk setiap peserta BPJS Kesehatan,https://www.antaranews.com/berita/4025166/hoaks-pembagian-dana-rp125-juta-untuk-setiap-peserta-bpjs-kesehatan,,"– sebuah unggahan poster digital di facebook menarasikan bpjs kesehatan akan membagikan program bantuan dari pemerintah sebesar rp125 juta kepada setaip peserta bpjs kesehatan.

dalam poster tersebut dituliskan penanggung jawab kegiatan tersebut drs.muh.bakrie.msi dan terdapat juga foto direktur utama bpjs kesehatan, prof. dr. ali ghufron.

berikut narasi dalam unggahan tersebut:
“program bantuan bpjs 2024 pemerintah ri. mengeluarkan dana bantuan bpjs rp, 25triliun.. untuk masyarakat di seluruh indonesia direktur bpjs kesehatan prof.drs.muh bakri.msi”",1
Massa membakar Gedung Bawaslu tolak hasil Pemilu 2024,https://www.antaranews.com/berita/4020846/hoaks-massa-membakar-gedung-bawaslu-tolak-hasil-pemilu-2024,,"– sebuah unggahan video di tiktok memperlihatkan terbakarnya sebuah gedung yang diklaim merupakan gedung bawaslu yang terbakar karena masa menolak hasil pemilu 2024.

berikut narasi dalam unggahan tersebut:
“semua ini ulah drakor jokowi
allahuakbar 100x
gedung bawaslu dibakar mobil plat merah dibakar diskualifikasi pragib”",1
"Kenaikan harga beras karena pemerintah ekspor beras 2,5 juta ton ke China",https://www.antaranews.com/berita/4019109/hoaks-kenaikan-harga-beras-karena-pemerintah-ekspor-beras-25-juta-ton-ke-china,,"– sebuah unggahan di x menarasikan bahwa kenaikan harga beras yang signifikan pada maret 2024 terjadi karena pemerintah mengekspor beras ke china sebanyak 2,5 juta ton.

dalam unggahan tersebut, penulis menyebutkan pemerintah sengaja melakukan hal tersebut agar harga beras melonjak dan membuat masyarakat semakin sengsara. 

berikut narasi dalam unggahan tersebut:
“supaya rakyat indonesia makin miskin, makin sengsara, harga beras dibikin mahal. rezim jokowi akan ekspor beras ke cina 2,5 juta ton, teman2ku
astagfirullah hal’azim indonesia kirim beras ke cina 2,5 juta ton, sementara kita lagi langka beras mala disuruh makan singkong keladi dan sukun ya allah, ternyata rakyat prank lagi..!!!”",1
Jokowi perintahkan pendemo Pemilu 2024 ditangkap,https://www.antaranews.com/berita/4016751/hoaks-jokowi-perintahkan-pendemo-pemilu-2024-ditangkap,,"– sebuah unggahan video tiktok yang diunggah pada 23 februari menampilkan pidato presiden jokowi yang meminta kepada seluruh jajaran kepolisian meminta untuk mengejar, menangkap, menghajar para pendemo.

dalam video pidato jokowi, juga dilampirkan video rcti terkait demo kecurangan pemilu pada 17 februari 2024. pembuat video seakan menarasikan pernyataan jokowi tersebut untuk pendemo pemilu 2024.

berikut narasi dalam unggahan tersebut:
“apakah layak seorang pemimpin bangsa berbicara dengan penuh ancaman pada rakyatnya ?!?!?!
menurut klean masyarakat yang demo sekarang di depan kpu ini kemaren nyoblos siapa?”",1
Video pengusiran WN China di Pekanbaru pada 9 Maret,https://www.antaranews.com/berita/4014765/hoaks-video-pengusiran-wn-china-di-pekanbaru-pada-9-maret,,"– sebuah unggahan video di facebook menampilkan sekelompok orang sedang melempari mobil dengan batu kemudian menggulingkan mobil tersebut.

dalam video tersebut, dinarasikan pengusiran warga negara china di pekanbaru sudah dimulai hari ini. unggahan tersebut juga mengajak warga daerah lain untuk melakukan hal serupa.

berikut narasi dalam unggahan tersebut:
“pengusiran orang china di pekan baru sudah dimulai hari ini. agar daerah2 lain harus secepatnya menyusul. ayo kota padang, medan,jambi, lampung, palembang, batam, sulawesi dll jangan diam tanpa adanya persatuan niscaya pribumi hanya diadu domba terus menerus”",1
Video Surya Paloh cium tangan Jokowi dan akui kekalahan,https://www.antaranews.com/berita/4012896/disinformasi-video-surya-paloh-cium-tangan-jokowi-dan-akui-kekalahan,,"– sebuah unggahan video di tiktok menampilkan video saat ketum nasdem surya paloh berjabat dan mencium tangan presiden jokowi. unggahan tersebut dinarasikan surya paloh mengakui kesalahan dan kekalahannya pada presiden jokowi.

berikut narasi dalam unggahan tersebut:
“momen surya paloh mencium tangan pak jokowi saat bertemu di istana negara”",1
Menghina Presiden akan dimasukkan ke dalam daftar hitam,https://www.antaranews.com/berita/4012479/disinformasi-menghina-presiden-akan-dimasukkan-ke-dalam-daftar-hitam,,"– sebuah unggahan video di tiktok menarasikan bahwa warga negara yang menghina presiden, nama dan keluarganya akan dimasukka  ke dalam daftar hitam atau di-blacklist hingga tujuh keturunannya.

berikut narasi dalam unggahan tersebut:
“menghina presiden akan di blacklist namanya dan keluarganya sampai 7 keturunannya..
gunakan medsos dgn positif..”",1
"Anies-Muhaimin unggul 89,9 persen dalam ""real count"" 13 Maret",https://www.antaranews.com/berita/4010889/hoaks-anies-muhaimin-unggul-899-persen-dalam-real-count-13-maret,,"– sebuah unggahan video di youtube menarasikan pasangan calon (paslon) nomor urut 01, anies baswedan – muhaimin iskandar unggul dalam pilpres 2024 dengan raihan 89,9 persen suara nasional pada hasil penghitungan suara oleh komisi pemilihan umum (kpu). 

berikut narasi dalam unggahan tersebut:
“wow suara anies semakin naik rekapitulasi suara nasional pemilu 2024 anies muhaimin unggul telak”",1
Perhitungan suara dihentikan karena KPU temukan kecurangan,https://www.antaranews.com/berita/4008717/hoaks-perhitungan-suara-dihentikan-karena-kpu-temukan-kecurangan,,"– sebuah unggahan video di youtube berdurasi delapan menit menarasikan komisi pemilihan umum (kpu) menghentikan perhitungan suara dikarenakan menemukan kecurangan.

berikut narasi dalam unggahan tersebut:
“hitungan suara di-stop  kpu dan istana panik kecurangan pemilu terbongkar”",1
Pidato Presiden China meminta Pulau Kalimantan sebagai jaminan utang,https://www.antaranews.com/berita/4004088/hoaks-pidato-presiden-china-meminta-pulau-kalimantan-sebagai-jaminan-utang,,"– sebuah unggahan video di tiktok menampilkan video presiden china xi jinping sedang berpidato.

pidato tersebut menggunakan bahasa mandarin dan terdapat terjemahan bahasa indonesia dalam video tersebut. dalam terjemahannya, xi jinping meminta kepada presiden indonesia, joko widodo untuk menyerahkan pulau kalimantan sebagai jaminan utang.

berikut terjemahan dalam pidato xi jinping tersebut:
“dalam kunjungan ini, saya ingin meminta presiden jokowi dodo mengembalikan utang negaranya kepada china. dalam waktu yang sudah disepakati dalam nota kesepakatan yang sudah kita buat bersama dalam perjanjian investasi china kepada indonesia dalam pemenangan jokowi dodo pada pemilu kemarin serta pembangunan infrastruktur. jika tidak, maka kami, atas nama otoriter pemerintah china akan mengambil alih kuasa pulau kalimantan sebagai jaminan utang indonesia kepada pemerintahan china. kami tidak akan segan untuk melalui jalan militer dalam hal ini,”",1
Video Ganjar akui kemenangan Prabowo,https://www.antaranews.com/berita/4002576/hoaks-video-ganjar-akui-kemenangan-prabowo,,"– sebuah unggahan video di tiktok menampilkan video pasangan calon nomor urut dua dan tiga, prabowo subianto dan ganjar pranowo bersalaman.

video tersebut dinarasikan sebagai ganjar pranowo mengakui kemenangan prabowo dalam pilpres 2024.

berikut narasi dalam unggahan tersebut:
“ini pertemuan prabowo dengan ganjar , akui kemenangan 02 #2024prabowopresiden #sahabatpakzen  #prabowopresiden2024  #prabowopresiden20242029”",1
Video demo meminta diskualifikasi paslon Prabowo-Gibran dari Pemilu 2024,https://www.antaranews.com/berita/4002351/hoaks-video-demo-meminta-diskualifikasi-paslon-prabowo-gibran-dari-pemilu-2024,,"– sebuah unggahan video di instagram menampilkan video sejumlah orang yang sedang melakukan demonstrasi disiram dengan water cannon.

dalam unggahan tersebut diklaim merupakan aksi meminta pasangan calon nomor urut dua, prabowo-gibran didiskualifikasi dari pemilu 2024.

diketahui hingga hari ini, pasangan calon nomor urut nomor urut dua, prabowo subianto dengan gibran rakabuming raka memperoleh suara tertinggi dibanding paslon lain, dari hasil hitung cepat kpu.

berikut narasi dalam unggahan tersebut:
“demo cawapres 02 minta di diskualifikasi
ayo semangat kawan lawan terus, bubarkan dpr ri ,kpu & bawaslu sekalian.”",1
Video penyetujuan usulan hak angket pada awal Maret 2023,https://www.antaranews.com/berita/3993414/hoaks-video-penyetujuan-usulan-hak-angket-pada-awal-maret-2023,,"– sebuah unggahan video di youtube berdurasi 10 menit menarasikan ketua dpr puan maharani mengetuk palu menyetujui usulan hak angket dpr terkait kecurangan pemilu 2024.

dalam unggahan tersebut, dinarasikan juga kubu 02 prabowo-gibran marah karena puan menyetujui hak angket tersebut. 

berikut narasi dalam unggahan video yang telah ditayangkan lebih dari 30 ribu tersebut:
“gempar hari ini || puan ketok palu persidangan koalisi prabowo tolak hak angket tiba² di jalankan
berita terbaru
palu sidang resmi diketok
kubu prabowo marah puan maharani setujui usulan hak angket”",1
video Surya Paloh deklarasi gabung koalisi Prabowo-Gibran pada 27 Februari,https://www.antaranews.com/berita/3987936/disinformasi-video-surya-paloh-deklarasi-gabung-koalisi-prabowo-gibran-pada-27-februari,,"– sebuah unggahan video di facebook menampilkan ketua umum partai nasdem, surya paloh sedang menyampaikan pidato.

dalam unggahan tersebut, dinarasikan surya paloh menyatakan untuk bergabung ke koalisi indonesia maju atau bergabung ke kubu paslon nomor urut dua prabowo-gibran.

berikut narasi dalam unggahan tersebut:
“gabung ke 02 juga akhirnya anak abah bntar lagi juga diam
belok kanan masuk 02 gerak… surya paloh dan partainya gabung koalisi indonesia maju”",1
Tautan BLT BBM sebesar Rp750.000 dari pemerintah,https://www.antaranews.com/berita/3985938/hoaks-tautan-blt-bbm-sebesar-rp750000-dari-pemerintah,,"– sebuah tautan beredar di media sosial yang menarasikan pemerintah akan memberikan bantuan blt bbm sebesar rp750.000.

blt bbm tersebut akan diberikan jika masyarakat mengisi tautan yang tertera dalam unggahan.

berikut narasi dalam unggahan tersebut:
“untuk mendukung bangsa indonesia kami memutuskan untuk memberikan hadiah sebesar idr 750.000 kepada semua warga dan penduduk sebagai dukungan dan bantuan kepada masyarakat indonesia”",1
Foto Presiden Jokowi panggil sejumlah ketum parpol ke Istana usai pemilu,https://www.antaranews.com/berita/3985344/disinformasi-foto-presiden-jokowi-panggil-sejumlah-ketum-parpol-ke-istana-usai-pemilu,,"– sebuah unggahan video di tiktok menampilkan foto jokowi bersama sejumlah ketua umum partai politik seperti megawati, surya paloh, airlangga hartanto, muhaimin iskandar, dan prabowo subianto. 

unggahan yang telah ditayangkan sebanyak 2,5 juta kali dengan 25.000 disukai dan 800 komentar tersebut dinarasikan sebagai jokowi memanggil para ketum partai untuk mengunjungi istana seusai pemilu 2024 pada 14 februari 2024.

berikut narasi dalam unggahan tersebut:
“presiden jokowi widodo panggil ketum parpol ke istana
ada yg gak di ajak”",1
Rekaman suara Prabowo sebut orang Indonesia harus bodoh,https://www.antaranews.com/berita/3976509/hoaks-rekaman-suara-prabowo-sebut-orang-indonesia-harus-bodoh,,"– sebuah unggahan video beredar dimedia sosial yang menampilkan foto prabowo sedang duduk usai acara debat calon presiden.

dalam video tersebut terdapat rekaman prabowo seperti berbicara dengan seseorang. pembicaraan dalam rekaman tersebut seputar pemimpin indonesia tidak boleh bersih dan kuat agar rakyat indonesia tetap bodoh.

berikut transkrip percakapan prabowo dalam video tersebut:
“jadi saya pikir, saya mau konsentrasi kepada program ini. jadi indonesia nggak boleh punya pemimpin yang bersih dan kuat. itu tidak boleh. indonesia harus dipelihara dalam posisi sekarang sebagai pasar sumber bahan baku. indonesia yaa orang indonesia itu pelayan dan itu intinya itu indonesia. indonesia harus bodoh, pelayan, kacung. orang indonesia ini mau dipelihara sebagai kacung, pesuruh, kamu boleh tki, kamu boleh kerja di kebun-kebun saya, memetik kamu boleh, jadi tukang sapu, jadi pembantu dikeluarga saya,”

berikut narasi dalam unggahan tersebut:
“rekaman suara pak prabowo 
yakin dengan pilihan kalian setelah dengarkan rekaman ini
pantas orang-orang indonesia diluar negeri, sedangkan orang asing dipekerjakan di indonesia dengan gaji yang tinggi”",1
Cak Imin berikan selamat kepada Prabowo pada 20 Februari,https://www.antaranews.com/berita/3975222/hoaks-cak-imin-berikan-selamat-kepada-prabowo-pada-20-februari,,"– sebuah unggahan video di tiktok beredar menampilkan video capres nomor urut dua prabowo subianto sedang berpidato dan disebelahnya terdapat cawapres nomor urut 01, muhaimin iskandar.

dalam unggahan tersebut dinarasikan cak imin beri selamat kepada prabowo atas kemenangannya dan meminta jatah kursi.

berikut narasi dalam unggahan tersebut:
“akhirnya cak imin beri selamat kepada presiden prabowo mendatang
cak imin minta kursi
momen cak imin mengucapkan selamat ke prabowo”",1
Video Surya Paloh-Prabowo bertemu usai Pemilu 2024 pada 20 Februari,https://www.antaranews.com/berita/3973959/hoaks-video-surya-paloh-prabowo-bertemu-usai-pemilu-2024-pada-20-februari,,"– sebuah unggahan video yang diunggah pada 20 februari memperlihatkan prabowo dengan surya paloh sedang berjabat tangan.

dalam video tersebut, warganet berkomentar surya paloh bergabung bersama prabowo usai di pilpres pemilu 2024, surya paloh mengusung anies baswedan.

berikut komentar dalam unggahan tersebut:

“naaahh akhirnya. ini baru namanya sama sama cerdas demi bangsa bernegara diatas segalanya,”

“duh, anies baswedan gimana nasibnya?”",1
Video Anies jadi pemimpin aksi penolakan hasil Pemilu 2024,https://www.antaranews.com/berita/3973884/hoaks-video-anies-jadi-pemimpin-aksi-penolakan-hasil-pemilu-2024,,"– sebuah unggahan facebook menarasikan bahwa anies baswedan menjadi pemimpin dalam aksi penolakan hasil pemilu 2024.

aksi tersebut diklaim dilakukan karena anies baswedan tidak terima dengan hasil pemilu 2024.

perlu diketahui, hingga saat ini selasa (20/02) data yang masuk di kpu sebanyak 72,81 persen, dengan perolehan suara paslon anies-muhaimin sebanyak 23,988 persen, prabowo-gibran sebanyak 58,100 persen; dan  ganjar-mahfud sebanyak 16,861 persen.

dalam video tersebut, terlihat anies berbicara kepada rekan media, berikut ucapan anies dalam video tersebut:
“saya ingin sampaikan pada semua bahwa apa yang menjadi aspirasi tadi, apa yang tadi diungkapkan besok kita akan sampaikan dan kita akan teruskan seluruh aspirasi itu. disampaikan. disampaikan. besok kita akan lakukan pertemuan itu, jadi teman-teman sekalian saya akan pastikan apa yang tadi disampaikan, banyak yang merekam di sini. saya yang akan sampaikan besok, akan diteruskan dan teman-teman sekalian ingatlah bahwa yang namanya menegakkan keadilan adalah tanggung jawab kita semua. dan anda semua sedang berusaha untuk menegakkan keadilan. karena itu jalankan juga dengan sebaik-baiknya, jalankan dengan tertib,” kata anies.",1
